filename,formula,n_atoms,volume_A3,Ef,Eg
mp-2216849.cif,Sr8MgMn6O20,35,480.248,-2.539736007216749,0.803999999999999
mp-2216868.cif,Sr8MgMn6O20,35,480.267,-2.540934439502463,0.7673999999999991
mp-2216973.cif,Sr8MgMn6O20,35,488.212,-2.530081415502463,0.9587000000000001
mp-2217005.cif,Sr8MgZn4(WO6)4,41,551.48,-2.603018250365853,2.2531
mp-2217280.cif,MgTl2(CoO3)2,11,134.089,-1.394697077424243,0.0
mp-2217318.cif,MgTi2(CoO3)2,11,116.175,-2.457778336515152,0.8216999999999991
mp-2217327.cif,Ba2PrMgRuO6,11,176.257,-2.400501761515151,0.0
mp-2217332.cif,Ba3MgWO6,11,201.21,-2.315871673181818,0.0
mp-2217334.cif,Sr2GdMgRuO6,11,153.528,-2.529047313181818,0.0
mp-2217339.cif,MgMn2Zn2O6,11,120.16,-2.013393565532915,0.6231
mp-2217348.cif,Ba2HoMgNbO6,11,173.695,-2.807754141818182,0.0
mp-2217692.cif,Ba2Mg(VS3)2,11,250.331,-1.606058932727272,0.0
mp-2217773.cif,Ba2YbMgRuO6,11,159.048,-2.451701495227274,0.27540000000000003
mp-2217789.cif,MgAl2(CoO3)2,11,107.069,-2.458072668636363,2.505899999999999
mp-2217803.cif,Sr2YMgCrO6,11,158.411,-2.766841847727272,1.748899999999999
mp-2217805.cif,Ba2TbMgBiO6,11,190.599,-2.591714309242424,1.8091
mp-2217832.cif,Ba2NdMgRuO6,11,175.165,-2.42241035840909,0.0
mp-2217878.cif,MgMn2Al2O6,11,112.33,-2.765682159169279,2.677
mp-2217885.cif,Ba2ErMgRuO6,11,165.728,-2.529380041363636,0.0
mp-2217929.cif,MgTl2(CoO3)2,11,143.459,-1.261761277424243,0.0
mp-2217936.cif,Ba2MgVMoO6,11,158.729,-2.39559730409091,1.4148
mp-2217968.cif,Sr2Mg(MoO3)2,11,150.139,-2.2649222686363633,1.7832
mp-2218044.cif,MgCd2(CoO3)2,11,126.52,-1.506531077727273,0.7195
mp-2218054.cif,MgTi2Cd2O6,11,136.528,-2.534194882878788,0.5731
mp-2218064.cif,YMgSb(PbO3)2,11,167.511,-1.9856240077272722,0.0
mp-2218068.cif,Ba2TmMgRuO6,11,163.481,-2.5400172731818182,0.0
mp-2218080.cif,MgCd2(CoO3)2,11,121.169,-1.4900849250000001,1.5853000000000002
mp-22184.cif,Ba2SmNbO6,10,162.338,-3.3962468105,2.8503
mp-2218956.cif,MgFe4(SbS)4,13,224.983,-0.374341804230767,0.0
mp-2219353.cif,Nd2Mg(BiO4)2,13,196.449,-2.488023175384615,0.7783000000000001
mp-2220228.cif,Sr8MgMn6O20,35,489.905,-2.525240887502463,0.8969
mp-22203.cif,SmMnO3,20,231.507,-2.991211237586206,0.27440000000000003
mp-2220356.cif,Lu4Mg(CoO3)4,21,220.337,-2.50944909484127,1.150699999999999
mp-22212.cif,NaSbO3,20,236.384,-1.9649369122758622,1.274
mp-22220.cif,LaLuO3,20,287.524,-3.988481201333332,4.452500000000001
mp-2222270.cif,BaPr(CoO3)2,10,120.241,-2.191215208166666,0.0
mp-2222772.cif,NaMgTi2BiO6,11,127.521,-2.4812867657314532,0.017199999999999
mp-2222831.cif,MgCrFe(BiO3)2,11,155.111,-1.7600885759090912,1.5498
mp-2222944.cif,Ba2LuMgRuO6,11,161.949,-2.552252950151516,0.0
mp-22230.cif,BaPbO3,10,159.26,-2.108850153,0.199299999999999
mp-2223054.cif,MgCd2(CoO3)2,11,123.56,-1.521003467727272,1.1707
mp-2223079.cif,Ba2YMgRuO6,11,167.753,-2.497405759545454,0.0
mp-2223685.cif,Ba2TmMgNbO6,11,171.037,-2.826210905909091,0.0
mp-2224268.cif,Ba2MgCrMoO6,11,158.073,-2.322994942272726,0.9420000000000001
mp-22246.cif,EuTiO3,5,59.496,-3.549383762166668,0.0
mp-2224784.cif,MgCo2(AgO3)2,11,124.178,-1.064591819848484,0.0
mp-2224811.cif,Sm2Mg(BiO4)2,13,192.022,-2.502059086538461,0.7532000000000001
mp-2226150.cif,Ba2NdMgMoO6,11,176.986,-2.8056704365909093,2.0867
mp-22263.cif,Yb3SnC,5,162.199,1.501190271000001,0.0
mp-2226827.cif,Ba2SmMgNbO6,11,179.248,-2.756757386363636,0.0
mp-2227254.cif,RbMgMn4O8,14,172.7,-2.013560603158868,0.0
mp-22279.cif,Ba2EuNbO6,10,161.097,-3.210084799500001,0.0
mp-22280.cif,PrNiO3,20,222.646,-2.406667594333332,0.0
mp-22283.cif,DyFeO3,20,225.749,-2.849742895333331,0.9134000000000001
mp-2229988.cif,Sr4MgFe4O11,20,262.367,-2.1624921505,1.3481
mp-2230028.cif,Ba2La2MgMn(WO6)2,20,289.596,-2.875573709146551,2.264599999999999
mp-2230058.cif,Sr4MgFe4O11,20,261.954,-2.167040841000001,0.40340000000000004
mp-2230264.cif,La4MgTi4O10,19,267.924,-2.925820551491229,0.0
mp-2230275.cif,La2MgFe2(MoO6)2,19,241.294,-2.486236675526316,1.0145
mp-2230361.cif,La4MgTi3O12,20,255.271,-3.583935673750001,0.0
mp-2230488.cif,La4MgTi3O12,20,251.353,-3.66139217475,0.0
mp-2230553.cif,La3MgTi3CrO12,20,240.527,-3.4192712535,0.0
mp-2230892.cif,La3MgTi4O12,20,241.337,-3.538848884666667,0.0
mp-2231608.cif,La2MgFe2(WO6)2,19,246.403,-2.56476760236842,1.0791
mp-2232446.cif,MgMnTl(VS2)4,15,276.472,-0.9854933477509571,0.0
mp-2232635.cif,Ba3MgMnNb2O9,16,242.956,-2.741425771120689,0.0
mp-2232700.cif,Ba3MgNb2ZnO9,16,239.458,-2.691790416250001,0.0
mp-2232996.cif,Ba3MgNb2CoO9,16,237.735,-2.740614956875,0.0
mp-2234097.cif,Ba2ErMgNbO6,11,172.926,-2.8164471577272723,0.0
mp-22341.cif,PrFeO3,20,242.456,-2.757081589333333,1.0793
mp-22345.cif,TiCdO3,5,68.683,-0.663174753666666,0.0
mp-22350.cif,Nd3SnN,5,198.62,1.1164268275,0.0
mp-22351.cif,NbRu3C,5,67.178,-0.056091815916667,0.0
mp-22352.cif,Ba3InRu2O9,30,437.555,-2.261919185444445,0.0
mp-22353.cif,Sr2ReNiO6,10,126.059,-2.333112200249999,0.0
mp-22355.cif,Sr2InSbO6,20,278.01,-2.581770948666666,1.7824
mp-2236112.cif,BaNd(CoO3)2,10,119.695,-2.17197956875,0.0
mp-22363.cif,Ba3NiRu2O9,30,407.474,-2.186366352333339,0.0
mp-22364.cif,CrPbO3,5,60.101,-1.7380031889999992,0.0
mp-22390.cif,SrRuO3,20,243.425,-2.190611637000002,0.0
mp-22394.cif,ThRu3C,5,74.768,-0.311079107,0.0
mp-2240134.cif,Ba2NdMgNbO6,11,180.798,-2.7266153811363623,0.0
mp-2240190.cif,Ba2YbMgNbO6,11,167.012,-2.728121712045456,0.0
mp-2240231.cif,MgHg2(BiO3)2,11,172.98,-1.43418335818182,0.9405000000000001
mp-2240405.cif,MgMn2(AgO3)2,11,127.114,-1.552142361290489,0.504599999999999
mp-2240417.cif,Na2Mg(BiO3)2,11,162.569,-1.796480965250784,0.0
mp-2240659.cif,Ba2EuMgNbO6,11,178.915,-2.932225472727273,0.043000000000000003
mp-2241191.cif,Ba2LuMgNbO6,11,170.111,-2.837494806515151,0.0
mp-22415.cif,Sr2UCoO6,20,282.934,-3.006939564499999,0.0
mp-2241516.cif,Ba3SrMgNb2O9,16,263.059,-2.8578293862499997,0.0
mp-22416.cif,SmTiO3,20,243.428,-3.591573494666667,0.0
mp-22428.cif,SrCeO3,20,318.88,-3.614131642999999,2.2817
mp-22441.cif,Ba2MgReO6,10,136.998,-2.836681418749999,0.0
mp-22442.cif,Ba2NaOsO6,10,148.039,-2.386168429137932,0.0
mp-22487.cif,EuScO3,20,261.332,-3.525944883,0.0
mp-22495.cif,SmNiO3,20,216.98,-2.4529482349999983,0.0
mp-22496.cif,Nd3TlN,5,198.521,1.272201009833332,0.0
mp-22502.cif,Mn3IrN,5,59.641,-0.21834808375862003,0.0
mp-22513.cif,Dy3TlC,5,176.866,1.4643505664533452,0.0
mp-22519.cif,CeRh3C,5,75.609,-0.38003273149999706,0.0
mp-22531.cif,Ba2GdNbO6,10,158.542,-3.423956167000001,2.71
mp-22535.cif,HfPbO3,5,71.757,-2.959238816999998,2.414899999999999
mp-22537.cif,Er3SnC,5,171.206,1.4871781000000022,0.0
mp-22540.cif,CeGaO3,5,85.969,-2.239542462499999,0.0
mp-22542.cif,Tm3PbC,5,110.927,-0.558029175000005,0.0
mp-22549.cif,SmCoO3,5,53.029,-2.436943343999999,0.8039000000000001
mp-22556.cif,Tm3TlC,5,169.331,1.48487064841334,0.0
mp-22564.cif,PrMnO3,20,237.743,-2.943615975919542,0.057
mp-22571.cif,BaNdMn2O6,10,123.013,-2.687230799336206,0.0
mp-22588.cif,LuFeO3,20,224.243,-2.879398338833334,1.6083
mp-22590.cif,LaFeO3,20,251.936,-2.825153782000001,1.433399999999999
mp-22593.cif,CeVO3,5,60.249,-2.963973955,0.0
mp-22594.cif,Ba2LuIrO6,10,145.61,-2.816694966666667,0.0
mp-22599.cif,NdCoO3,20,217.357,-2.520969372499943,0.0
mp-22608.cif,CaVO3,20,214.743,-2.9363439975,0.433899999999999
mp-22616.cif,CoSeO3,20,234.63,-1.2813296369687501,1.851999999999999
mp-22634.cif,K4SrU3O12,20,337.895,-3.2563449314499993,2.0683
mp-22649.cif,VCdO3,20,218.644,-2.0015085255,0.42989999999999906
mp-22664.cif,HoRh3C,5,71.037,-0.513091249999999,0.0
mp-22668.cif,YCoO3,20,205.826,-2.591207236500001,0.0
mp-22705.cif,BaPrO3,20,379.291,-2.974917451833333,0.0
mp-22726.cif,Sr2LuIrO6,20,274.251,-2.827100211166667,0.0
mp-22748.cif,NaLaMnWO6,20,261.095,-2.682671373931033,2.0322
mp-22751.cif,BaPr(CoO3)2,10,120.807,-2.185877159166666,0.0
mp-22789.cif,DyVO3,20,224.494,-3.296628931333332,1.6567999999999992
mp-22793.cif,AlFe3C,5,54.43,-0.159749470999999,0.0
mp-22942.cif,BaBiO3,10,167.312,-2.233409576999999,0.0
mp-22979.cif,GaBiO3,5,57.198,-1.737794798499997,1.2244
mp-22988.cif,CsGeCl3,5,162.925,-1.710205844931034,2.153499999999999
mp-23026.cif,CsAuCl3,5,141.163,-1.123558720500003,0.0
mp-23037.cif,CsPbCl3,5,183.235,-1.8739801989310392,2.1878
mp-23049.cif,KMnCl3,20,494.009,-1.841129159146552,0.0
mp-23080.cif,AlBiO3,5,54.319,-2.432236615,1.585999999999999
mp-23091.cif,Ba2BiSbO6,10,162.475,-2.452866078000001,1.774599999999999
mp-23100.cif,Sr2LuBiO6,20,298.355,-2.891695009166667,1.9188
mp-23108.cif,Cs2NaUCl6,10,340.196,-2.241433994068965,0.5004000000000001
mp-23120.cif,Cs2NaYCl6,10,324.974,-2.491634642068965,5.0774
mp-23127.cif,Ba2BiSbO6,10,162.478,-2.453007172999998,1.6958000000000002
mp-23137.cif,Ba2YBiO6,10,165.795,-2.8078685930000002,1.8236999999999992
mp-2330.cif,Nb2Se3,10,208.127,-0.974626388437499,0.0
mp-23329.cif,Bi2WO6,18,249.47,-1.956102882222222,1.908999999999999
mp-23336.cif,CsMnCl3,15,422.316,-1.9012585557298851,1.482899999999999
mp-23438.cif,BaBiO3,10,173.599,-2.208540844,0.0
mp-23456.cif,CrBiO3,20,248.442,-1.981474704000001,1.293699999999999
mp-23480.cif,Bi2WO6,36,496.178,-1.956552777222222,1.913999999999999
mp-23482.cif,BaBiO3,10,167.387,-2.232591805999997,0.0
mp-23532.cif,NiBiO3,20,238.694,-1.3208625715,0.0
mp-23729.cif,NaBeH3,5,37.357,-0.147174734025861,0.9148000000000001
mp-23730.cif,NaMgH3,20,219.697,-0.29704166152586103,3.103
mp-23737.cif,KMgH3,5,63.43,-0.34565612720000005,2.458
mp-23738.cif,RbMgH3,30,428.666,-0.325598489916666,2.540499999999999
mp-23774.cif,K2LiAlH6,20,240.331,-0.37090790253333306,2.5761000000000003
mp-23818.cif,BaLiH3,5,64.55,-0.6094920114166651,2.2146
mp-23949.cif,RbCaH3,5,92.405,-0.47965106625000004,3.2736
mp-24342.cif,LiBeH3,20,124.613,-0.223210803916666,2.705199999999999
mp-24411.cif,K2LiAlH6,20,233.707,-0.361688527533333,2.5417
mp-24412.cif,K2NaAlH6,10,129.352,-0.34407027,2.3466
mp-24413.cif,Na2LiAlH6,20,192.233,-0.316796481859194,3.1678
mp-24419.cif,SrLiH3,5,99.304,-0.126509745583332,1.8195000000000001
mp-2464440.cif,KAgCl3,5,134.879,-1.184942590249997,0.0
mp-25053.cif,Sr2NiMoO6,10,127.017,-2.4696039020000002,2.2338
mp-25096.cif,NiBiO3,20,239.418,-1.3333109585,0.3548
mp-2646919.cif,CsSbSI2,20,822.563,-0.9555736474310341,0.13390000000000002
mp-2646935.cif,Ba2GdRuO6,20,306.142,-2.8181416720000003,0.14670000000000002
mp-2646941.cif,SnH6CBr3N,48,844.072,-0.6505608470833331,1.2077
mp-2646944.cif,Rb2Sn3O7,48,743.201,-2.051512688958332,1.450599999999999
mp-2646973.cif,H5PbCN2Cl3,12,202.203,-0.777460987604166,2.437
mp-2647018.cif,PmTiO3,5,60.248,-3.460296333166667,0.0
mp-2647024.cif,CsUBr3,5,193.713,-1.4875308449310332,0.0
mp-2647039.cif,KLaTaAlO6,10,123.686,-3.349407165958332,1.7024
mp-2647056.cif,H5PbCBr3N2,12,227.93,-0.677894216354166,1.7578
mp-2647102.cif,PuCuO3,5,55.875,-2.001217212749996,0.0
mp-2647156.cif,CsPuO3,20,348.113,-2.807718800681032,0.0
mp-2649045.cif,CsInBr3,5,184.331,-1.5218829312643671,0.0
mp-2695837.cif,CsTlF3,5,109.881,-2.356087311999999,0.0
mp-27208.cif,RbMgCl3,20,517.507,-2.277182414499999,4.7503
mp-27214.cif,CsSnBr3,5,199.075,-1.560889131931036,0.5984
mp-27494.cif,La2CoO4,28,395.787,-3.082190103214286,0.3608
mp-2755772.cif,HoScS3,20,422.475,-2.266674389187497,1.593
mp-2756219.cif,KTiCl3,30,749.561,-1.874041273250001,0.0
mp-2759521.cif,KMnF3,20,290.868,-3.016061517036206,2.1486
mp-2759849.cif,SmAgS2,32,769.881,-1.527723272968746,2.1527
mp-2759982.cif,RbSrCl3,20,671.763,-2.513581673749999,6.0686
mp-2760180.cif,RbV5Se8,14,303.305,-1.067540765982142,0.1421
mp-2763000.cif,TlAgF3,5,81.885,-1.5914018170000022,0.0
mp-2763526.cif,ErScS3,20,419.781,-2.256375844354167,1.58
mp-2763763.cif,CuAgF3,20,246.826,-1.5645383039999992,0.2559
mp-2764171.cif,LaNiO3,20,225.233,-2.472384724499998,0.0
mp-2765485.cif,KMn2O4,14,183.72,-1.941867746158868,0.0
mp-2767285.cif,K2AgF4,14,247.965,-2.33620498445238,0.5939
mp-2767575.cif,CsFeF3,30,485.266,-2.631734728333331,0.9184999999999991
mp-2767717.cif,LuVO3,20,215.2,-3.361304225583333,0.261099999999999
mp-27718.cif,CsHgBr3,5,184.707,-1.306981333431035,0.0
mp-27865.cif,KMgCl3,20,482.715,-2.25049811795,4.4851
mp-27889.cif,K(V5S8)2,54,933.482,-1.2860594898981481,0.0
mp-2795318.cif,RbCaCl3,5,160.042,-2.6029833415,4.9656
mp-28166.cif,K3BrO,5,139.82,-1.56421230635,0.8913000000000001
mp-28171.cif,K3IO,5,148.391,-1.445846300349999,1.0284
mp-28558.cif,RbGeBr3,20,712.82,-1.4168271675000002,1.9851
mp-28593.cif,Li3BrO,5,61.566,-1.9342525819999992,4.277500000000001
mp-28602.cif,Na3ClO,5,88.64,-1.6976095178275852,2.0299
mp-28610.cif,CsAgCl3,10,278.698,-1.261134702499998,0.0
mp-2879.cif,SrSnO3,20,266.217,-2.6373586375,1.7365
mp-28818.cif,RbCr5Se8,14,308.83,-0.9161661618749981,0.015200000000000002
mp-2896279.cif,Sr2FeSnO6,40,496.751,-2.321426107500002,0.0
mp-2898987.cif,CsCaI3,5,235.786,-1.819434236931033,4.3729
mp-29019.cif,Rb3IO,30,1065.864,-1.402316398166666,0.633999999999999
mp-29056.cif,La3InC,5,144.65,-0.47444109899999704,0.0
mp-29164.cif,SrBiO3,20,311.196,-2.260618635000001,0.3106
mp-29227.cif,TlV5S8,14,237.097,-1.181703686666666,0.0
mp-29241.cif,Ca3SnO,5,112.433,-1.76736699,0.0
mp-29242.cif,Ba3PbO,5,168.365,-1.492387526999997,0.0
mp-29243.cif,Ba3SnO,5,166.567,-1.531505142000002,0.0
mp-2929.cif,BaTbO3,5,88.218,-3.094681416333332,0.0
mp-2930.cif,Mn3ZnC,5,58.21,-0.004132007381407001,0.0
mp-29531.cif,CsBi3S5,36,1065.043,-0.6585908918402791,1.427899999999999
mp-2955.cif,NaMgF3,20,220.219,-3.5070236325,6.7529
mp-29676.cif,Dy3AlC,5,115.525,-0.529014536999997,0.0
mp-29677.cif,Ho3AlC,5,113.248,-0.40051357799999304,0.0
mp-29725.cif,YBRh3,5,72.973,-0.765475045833333,0.0
mp-2976.cif,PrBPd3,5,85.043,-0.5366176341666651,0.0
mp-2998.cif,BaTiO3,10,128.739,-3.477498397666666,1.666299999999999
mp-3000.cif,Cr3GaN,5,56.147,-0.303798610416666,0.0
mp-30055.cif,Rb3BrO,5,164.334,-1.500405602499999,0.3851
mp-30056.cif,CsCaBr3,5,186.039,-2.304029258931034,4.3923
mp-3020.cif,BaNbO3,5,70.628,-3.178754561000029,0.0
mp-3022.cif,TbBPd3,5,81.054,-0.654714329409088,0.0
mp-3047.cif,MgGeO3,10,91.204,-2.4243306515,2.4744
mp-30528.cif,MnTlCl3,20,499.516,-1.415745785752875,1.2858
mp-3088.cif,LaBRh3,5,77.411,-0.6978622008333331,0.0
mp-30949.cif,Sr3SiO,20,515.312,-1.443864567499999,0.4234
mp-30950.cif,Sr3GeO,20,518.0,-1.5590189605,0.31880000000000003
mp-31045.cif,KAuI3,20,804.897,-0.8868143234500001,0.6459
mp-3105.cif,LuBPd3,5,78.74,-0.677706008694258,0.0
mp-31055.cif,Sc3InN,5,88.983,-1.190039605333334,0.0
mp-31056.cif,Dy3InN,5,110.045,-1.203262676749994,0.0
mp-31057.cif,Ho3InN,5,108.009,-1.067085231333329,0.0
mp-31058.cif,Er3InN,5,105.856,-1.209328625749998,0.0
mp-31116.cif,LaScO3,20,267.321,-3.950563377999999,3.8973
mp-31117.cif,NdScO3,20,260.34,-3.896463977999999,4.3025
mp-31118.cif,SmScO3,20,254.958,-3.921264459499999,4.366899999999999
mp-31119.cif,TbScO3,20,247.244,-3.9570524063333323,4.4378
mp-31120.cif,DyScO3,20,250.406,-3.961055700833332,4.459799999999999
mp-31121.cif,HoScO3,20,248.614,-3.965070402999999,4.476
mp-31149.cif,Ca3BiN,5,117.674,-1.204245116750002,0.3687
mp-31157.cif,Ca3SbN,5,190.845,0.48047251100000005,0.0
mp-3119.cif,NdTiO3,20,248.048,-3.566930537166667,0.0
mp-31239.cif,Mn3(AgO2)4,60,747.327,-1.22403709153065,0.6517000000000001
mp-3136.cif,NaNbO3,5,64.449,-2.800483741275862,1.5249000000000001
mp-31514.cif,Ba3Nb2CoO9,15,213.998,-3.019709090999999,0.0
mp-31515.cif,Sr2CoReO6,20,254.636,-2.468134777250001,0.0
mp-31624.cif,Sr2TaCrO6,40,510.752,-3.222110089483332,2.8066
mp-31627.cif,Ba2NbCrO6,40,549.369,-3.056199825000012,1.582399999999999
mp-3163.cif,BaSnO3,5,71.136,-2.587468271999999,0.372399999999999
mp-31630.cif,Ba2TaCrO6,40,561.549,-3.167910216483332,2.2009
mp-31756.cif,Ba2FeReO6,10,135.802,-2.48591545325,0.0
mp-31760.cif,Sr2TaFeO6,40,515.324,-3.051403054733333,1.5015
mp-31763.cif,Ca2FeReO6,40,459.458,-2.55467773025,0.0
mp-3183.cif,DyBRh3,5,72.668,-0.793701890166664,0.0
mp-3187.cif,BaCeO3,20,344.647,-3.589836753000001,2.2207
mp-3196.cif,NdGaO3,20,239.712,-3.053719460000001,3.452499999999999
mp-32310.cif,Ba3Ta2NiO9,60,842.162,-3.157239572644444,3.3673
mp-3271.cif,Ti3AlC,5,72.508,-0.591599556999995,0.0
mp-3316.cif,BaCeO3,10,172.267,-3.589194142000001,2.2112
mp-3317.cif,SmRhO3,20,237.736,-2.528890301999999,0.7331000000000001
mp-3323.cif,SrZrO3,5,73.961,-3.606749917,3.214399999999999
mp-33365.cif,CeGaO3,5,59.063,-2.890761752499999,0.0
mp-3378.cif,SrHfO3,20,270.912,-3.812364923999999,4.1704
mp-3382.cif,CaSiO3,10,94.006,-3.204318186999999,3.514599999999999
mp-3407.cif,TlCr5Se8,14,303.994,-0.8033795887202351,0.0
mp-34212.cif,SrRuO3,10,121.671,-2.1869478940000042,0.0
mp-3428.cif,SmBPd3,5,82.88,-0.6446153498936661,0.0
mp-3448.cif,KMgF3,5,62.972,-3.536225051449999,6.9536999999999995
mp-35078.cif,BaMnO3,20,257.238,-2.476717523086208,0.7543000000000001
mp-3547.cif,MgSiO3,20,167.932,-3.013996862,5.415499999999999
mp-35730.cif,BaUO3,20,344.116,-3.486460204999997,0.0
mp-3591.cif,NdBRh3,5,75.856,-0.696287231333332,0.0
mp-3597.cif,BaRuO3,20,278.847,-2.1901550725,0.0
mp-3598.cif,BaRuO3,30,415.019,-2.164239095333334,0.0
mp-3601.cif,BaUS3,20,571.399,-2.022008931999984,0.0
mp-3614.cif,KTaO3,5,63.755,-3.071587857916669,2.0995
mp-3626.cif,SrZrO3,20,279.027,-3.654475072000001,3.416
mp-3654.cif,RbCaF3,5,88.376,-3.717050224499998,6.3971
mp-3671.cif,NaNbO3,40,481.971,-2.843081658275861,2.3565
mp-3682.cif,KCuF3,10,135.104,-2.35406145645,0.0
mp-3686.cif,YbBRh3,5,71.187,-0.8939846434999991,0.0
mp-3693.cif,HoBPd3,5,80.185,-0.6954327271881591,0.0
mp-3710.cif,HoBRh3,5,72.297,-0.80213519683333,0.0
mp-3717.cif,LuBRh3,5,70.831,-0.888095087833332,0.0
mp-37214.cif,MnPbO3,5,59.989,-1.601353852586206,0.0
mp-3769.cif,ErBRh3,5,71.937,-0.8142960758333341,0.0
mp-3792.cif,YAlO3,20,202.912,-3.7122381155,5.5402000000000005
mp-3795.cif,NaZnF3,20,230.076,-2.755012105000001,3.7676
mp-3834.cif,BaZrO3,5,74.745,-3.639168969000001,3.0377
mp-3846.cif,LaBPd3,5,86.2,-0.5776115430333241,0.0
mp-3858.cif,NaTaO3,20,234.061,-3.062992296242529,2.6172
mp-3869.cif,TbBRh3,5,72.994,-0.7850072811666661,0.0
mp-39144.cif,SrLiPrTeO6,10,128.501,-2.703693509166667,3.4614000000000003
mp-39159.cif,CaLaTiCrO6,40,474.805,-3.376717194583332,2.687699999999999
mp-39207.cif,Ca3La5Mn7NiO24,40,473.062,-2.7845240330129313,0.0
mp-39208.cif,BaLaTiCrO6,40,505.81,-3.297388075083333,1.224999999999999
mp-39226.cif,SrLa4TiAl4O15,50,565.699,-3.676868963133334,2.099999999999999
mp-39239.cif,SrLaMnRuO6,10,129.985,-2.600653000293105,0.0
mp-39259.cif,BaLaZnRuO6,10,132.992,-2.4701412895,0.38119999999999904
mp-39288.cif,BaLaMgNbO6,10,134.784,-3.313065879,2.792899999999999
mp-39483.cif,SrLaTiMnO6,20,246.909,-3.249793884626439,0.0
mp-39689.cif,CaLaMn2O6,20,233.278,-2.7749981045862073,0.0
mp-39699.cif,K3Ba7Ti10(O9F)3,50,651.283,-3.381346201301667,0.29099999999999904
mp-39712.cif,NaCaTaTiO6,20,234.825,-3.297078093704598,2.5592
mp-39739.cif,CaHoMn2O6,20,223.443,-2.786210496086205,0.0
mp-39843.cif,K2NaVOF5,40,602.554,-3.025599436087931,2.842199999999999
mp-39886.cif,BaCaLaBiO6,10,159.341,-2.6199799065000002,2.154
mp-40066.cif,CaLaMnFeO6,20,233.232,-2.697698679793102,1.075699999999999
mp-40160.cif,Ba10Ta10(N3O7)3,50,709.71,-2.718391446666666,0.0
mp-40186.cif,LiCaPrTeO6,20,253.523,-2.724112551166666,3.4532
mp-40189.cif,BaLiLaTeO6,10,132.553,-2.6664141295,3.007399999999999
mp-4019.cif,CaTiO3,20,224.1,-3.556087157166666,2.3053
mp-40251.cif,BaLaMgTaO6,10,134.114,-3.434776796733334,2.9706
mp-40356.cif,BaLaMnMoO6,10,138.728,-2.644228270293104,0.382399999999999
mp-40519.cif,Na3Sr7Ta3Ti7O30,50,622.531,-3.396741300589425,1.7944
mp-40630.cif,CaPrMn2O6,20,231.619,-2.741404495752873,0.0
mp-40677.cif,KBa4Ti5O14F,25,326.742,-3.417522567156666,1.1399
mp-40761.cif,SrLaMnCoO6,10,116.429,-2.483282500293104,0.0
mp-4079.cif,Sc3AlC,5,91.703,-0.6796490030000001,0.0
mp-40802.cif,BaSrLaBiO6,10,172.194,-2.4878292545000003,1.873199999999999
mp-40866.cif,CaLaTiMnO6,40,482.77,-3.261212056376437,0.24880000000000002
mp-40873.cif,Ba3Na2Ti3Nb2O15,25,326.081,-3.197571767510345,1.6432
mp-41057.cif,BaLaCuRuO6,10,130.816,-2.2653514965,0.0
mp-41219.cif,BaLiPrTeO6,10,131.274,-2.610438096166666,3.2392
mp-4126.cif,KUO3,5,79.444,-3.335109890449998,0.4454
mp-41283.cif,BaLaTaMnO6,10,140.546,-3.186556689026438,1.0025
mp-41414.cif,BaLaMgBiO6,10,142.74,-2.621314345,1.4504000000000001
mp-4163.cif,Ca3Ti2O7,24,287.281,-3.511848975138888,2.5302
mp-4170.cif,NaTaO3,5,61.53,-3.03523816674253,2.2603
mp-41732.cif,BaLa2TiCr2O9,45,560.728,-3.067548167666667,0.0
mp-41742.cif,CaNdTiMnO6,20,237.7,-3.084976431876437,0.0
mp-41829.cif,BaNdNiSbO6,20,266.681,-2.485938296249999,2.824
mp-41918.cif,SrLaNbZnO6,10,132.406,-3.025107013499999,2.372899999999999
mp-4192.cif,Ca3AsN,20,430.21,-1.292340810249999,0.894
mp-41963.cif,CaLaMnFeO6,20,233.193,-2.690571843793105,1.4781
mp-42054.cif,BaLaTaZnO6,10,136.061,-3.129271671233333,2.237699999999999
mp-42190.cif,K2NaTiOF5,10,152.042,-3.319039354921264,3.964
mp-4230.cif,Sc3TlC,5,93.837,-0.7447686709999991,0.0
mp-4243.cif,CaIrO3,10,114.219,-2.101949517000002,0.0
mp-4307.cif,BaIrO3,30,426.188,-1.975938002,0.0
mp-4342.cif,KNbO3,5,66.192,-2.85093751645,1.475999999999999
mp-4346.cif,SrRuO3,5,63.391,-2.149272639,0.0
mp-4355.cif,YTiO3,20,235.498,-3.602780869166666,0.0
mp-4356.cif,CaSiO3,20,187.989,-3.20434334,3.529899999999999
mp-4387.cif,SrZrO3,20,278.22,-3.661658828500002,3.6122
mp-4405.cif,Rb3AuO,5,167.223,-0.8160150875000001,0.19789999999999902
mp-4434.cif,TbAlO3,20,203.666,-3.739704172833333,5.598200000000001
mp-4438.cif,CaSnO3,20,248.806,-2.694555046500007,2.3301
mp-4448.cif,Y3AlC,5,116.671,-0.39203290500000004,0.0
mp-4471.cif,ScAlO3,20,191.07,-3.669621607,4.591900000000001
mp-4505.cif,La3AlN,5,132.457,-0.9010594967499971,0.0
mp-4535.cif,PrGaO3,20,242.177,-3.034011709833333,3.3909000000000002
mp-4551.cif,SrHfO3,5,71.02,-3.779407364999999,3.7226
mp-4563.cif,Ti3TlC,5,76.452,-0.515003204000001,0.0
mp-4571.cif,CaZrO3,20,258.727,-3.670175069499999,3.8263
